GLDesc,Asin,UPC,ItemDesc,Units,Total Price
gl_home_improvement,B08TWWM1ZC,792276787241,"Konnek Stein Indoor Security Camera Wireless, 2K Smart Home IP Camera 2.4G/5G Dual-Band WiFi Connection, Two-Way Audio, AI Human Motion Detection, Night Vision, App Remote Control - Black",1, $ 40.99 
gl_pc,B077HD38VF,606449099065,"NETGEAR AC600 Wi-Fi USB 2.0 Mini Adapter for Desktop PC | Dual Band WiFi Stick for Wireless Internet (A6100-10000S), Black",1, $ 40.99 
gl_wireless,B08DL95YPW,812515031574,"Rokform - Galaxy Note 20 Ultra Case, Magnetic Case with Quad Tab Twist Lock, Military Grade Rugged, Samsung Note 20 Ultra Protective Cover, Drop Tested Armor (Black)",1, $ 40.99 
gl_wireless,B07JZD3K1F,,"iPhone Xs Max Waterproof Case, Punkcase [Extreme Series] [Slim Fit] [IP68 Certified] [Shockproof] [Snowproof] Armor Cover W/Built in Screen Protector Compatible W/Apple iPhone Xs Max [Black]",1, $ 40.97 
gl_wireless,B08HW2F9SK,812515031475,"Rokform - Universal Sport Utility Belt Clip & Phone Stand, Heavy Duty iPhone & Samsung Phone Holder, Compatible with All Rokform Twist Lock Cases (Black)",1, $ 40.92 
gl_wireless,B09R5KL9NN,,Tech21 Evo Tactile for Samsung Galaxy S22 – Protective Phone Case with 16ft Multi-Drop Protection,1, $ 40.91 
gl_wireless,B09NLZNS4W,795558115718,CASETiFY Impact Case for iPhone 11 - Iridescent,1, $ 40.88 
gl_wireless,B08K3DNGQV,811663037889,Ghostek NAUTICAL iPhone 12 Pro Waterproof Case Screen and Camera Lens Protector Built-In Full Body Armor Heavy Duty Rugged Protective Phone Covers Designed for 2020 Apple iPhone 12 Pro (6.1in) (Black),1, $ 40.86 
gl_wireless,B08M3YL557,,Optimus 3.0 GPS Tracker - 1 Month Battery - Bundle with Waterproof Twin Magnet Case for Vehicles and Assets - 4G LTE - Real-Time GPS Tracking Device,1, $ 40.86 
gl_pc,B09BTSHZ11,785382835456,"Caraele 750GB Portable External Hard Drive USB-C USB 3.1 Mobile Ultrafast HDD Storage for PC, Mac, Desktop, Laptop, MacBook, Chromebook, Xbox One, Xbox 360, PS4 (Black)",1, $ 40.85 
gl_camera,B09BKHDLJH,,"Trail Camera,30MP 1920P FHD 0.2S Trigger Motion Activated,Game Hunting Camera with Night Vision IP66 Waterproof 2.0''LCD 120°Wide Camera Lens for Outdoor Scouting Wildlife Monitoring Home Security",1, $ 40.85 
gl_pc,B00HC278Z4,751443486899,HP D9Y32UT UltraSlim Dock 2013 D9Y32UT#ABA,1, $ 40.82 
gl_pc,B07H9DVLBB,619659170325,"SanDisk 128GB Extreme PRO SDXC UHS-I Card - C10, U3, V30, 4K UHD, SD Card - SDSDXXY-128G-GN4IN",1, $ 40.81 
gl_wireless,B09QFT1CVN,,"[2PACK] Whitestone Dome Glass Screen Protector for Samsung Galaxy S22 Ultra, Full Tempered Glass Shield with Liquid Dispersion Tech [Easy to Install Kit] Smart Phone Screen Guard - Two Pack",1, $ 40.80 
gl_sports,B079DWFCT8,,SEAWORTHY INNOVATIONS Stern Pad Jumbo Black - Screwless Transducer/Acc. Mounting Kit (for Large 3D Scan Transducers) - Made in The USA with Genuine 3M VHB Adhesive,1, $ 40.80 
gl_wireless,B09NR6PY6P,,"Spigen OneTap Designed for Tesla Model 3 (2020) / Y (2020) Designed for Magsafe Car Mount Compatible with iPhone (iPhone 14 Pro Max, 14 Pro, 14 Plus, 14, 13 and 12 Series)",1, $ 40.80 
gl_wireless,B09C18SC9H,840171706727,"Pelican – Protector Series – Heavy-Duty MAGSAFE Case Cover for iPhone 13 Pro Designed to Fit Nicely in Pocket – 15ft Drop Protection – 6.1 Inches, Black",1, $ 40.72 
gl_wireless,B09LPFQ8LY,840262372381,OtterBox SYMMETRY SERIES+ Antimicrobial Case with MagSafe for iPhone 12/13 Pro Max - Black,1, $ 40.72 
gl_pc,B0813DNFX8,,"ProCase iPad 10.2 (2021 9th Gen/ 2020 8th Gen/ 2019 7th Gen) Keyboard Case with 7 Colors Backlit, 360° Rotation Protective Smart Cover with Wireless Keyboard for 10.2 iPad 9th/8th/7th –Black",1, $ 40.72 
gl_pc,B07M93P18S,192242177395,"PCIe SATA Card 4 Port ,PCI Express to SATA 3.0 Ports Expansion Controller Boot as System Disk for Desktop PC Support SSD and HDD with Low Profile Bracket and 4 SATA Cable",1, $ 40.72 
gl_wireless,B09RBCS3K3,840262376174,OtterBox OTTER + POP SYMMETRY SERIES Case for iPhone 13 Pro Max - DAY TRIP (Graphic),1, $ 40.68 
gl_wireless,B09RBCBGWS,840262375856,OtterBox Otter + POP Symmetry Clear Series Case for iPhone 13 - Clear POP (Clear),1, $ 40.68 
gl_pc,B08SLL68P2,794604493671,DUOMEIQI 16GB DDR3 RAM (2x8GB) DDR3L / DDR3 1600 MHz DIMM PC3L / PC3 12800 12800U 16GB RAM UDIMM 2Rx8 1.35V/1.5V CL11 240 Pin Non-ECC Unbuffered for Desktop Computer Memory Module for Intel AMD,1, $ 40.68 
gl_shoes,B08ND3MP3Y,,COCHOA 14 Inch Laptop Distressed Vintage Real Leather Messenger Satchel Shoulder Bag (Ocean Blue),1, $ 40.68 
gl_wireless,B09CKMVRWR,840235301394,Ghostek COVERT Clear Z Fold 3 Case with Slim Fit Lightweight Design Protective Phone Cover Durable Shockproof Protection Supports Wireless Charging Designed for 2021 Samsung Galaxy Z Fold 3 5G (Clear),1, $ 40.65 
gl_home_entertainment,B07SHDNZ8Y,604348227428,"Android 10.0 TV Box, X88 Pro S Android Box RAM 4GB ROM 32GB H616 Quad-Core Support 6K 2.4G/5.8G Dual WiFi Ethernet HDMI BT 5.0",1, $ 40.59 
gl_pc,B07CLYNW78,,"HUO JI E-Yooso Z-88 Mechanical Gaming Keyboard, Red Switches, Programmable RGB Backlit, 104 Keys Hot Swappable for Mac, PC, White",1, $ 40.57 
gl_electronics,B08NDPZBWL,,"LENTION USB C to Dual HDMI Adapter, Support Up to Two 4K/30Hz Monitors for New Mac, Surface and More, Stable Driver Adapter (CB-CF53, Space Gray)",1, $ 40.53 
gl_pc,B09C2DLCPG,843368070441,"EVGA Z12 RGB Gaming Keyboard, RGB Backlit LED, 5 Programmable Macro Keys, Dedicated Media Keys, Water Resistant, 834-W0-12US-KR",1, $ 40.50 
gl_wireless,B07CXV4RXQ,33991070592,Scosche MPQ2WD-XTSP1 Magicmount Magnetic Suction and Adhesive Mount Holder Charger for Vehicles,1, $ 40.49 
gl_wireless,B08P2C4LBH,887276475745,"Samsung Galaxy S21 Case, S-View Flip Cover - Black (US Version)",1, $ 40.49 
gl_electronics,B00XK70V9U,881314258369,WOREMOR Safe EMF Headset and Anti Radiation Headphones or Protection Earbuds and Earphones with Air Tube Eliminating Electromagnetic Fields (Red),1, $ 40.49 
gl_wireless,B01KIHDY8Y,660543402954,Lifeproof FRĒ SERIES Waterproof Case for iPhone 7 Plus (ONLY) - Retail Packaging - TWILIGHTS EDGE (GRAPE RIOT/PLUM HAZE/LIGHT TEAL BLUE),1, $ 40.49 
gl_kitchen,B09DX2P2DL,,"Simple Trending 2-Pack Can Rack Organizer, Stackable Can Storage Dispenser Holds up to 72 Cans for Kitchen Cabinet or Pantry, Bronze",1, $ 40.47 
gl_pc,B08H8JDQK1,765441653177,TEAMGROUP T-Force Zeus DDR4 16GB Kit (2 x 8GB) 3200MHz (PC4 25600) CL20 Desktop Gaming Memory Module Ram - TTZD416G3200HC20DC01,1, $ 40.46 
gl_pc,B08Y6JN9Z3,,kimtigo 512GB SSD M.2 2280 NVMe Interface PCIe Gen 3x4 Internal Solid State Drive (Read/Write Speed up to 2500/1800 MB/s) 3D NAND KTP-660,1, $ 40.43 
gl_pc,B01D6JEMWS,606449110968,"NETGEAR WiFi Mesh Range Extender EX7300 - Coverage up to 2300 sq.ft. and 40 devices with AC2200 Dual Band Wireless Signal Booster & Repeater (up to 2200Mbps speed), plus Mesh Smart Roaming",1, $ 40.39 
gl_electronics,B001F0MNRM,33171280629,"Kaito KA500 5-way Powered Emergency AM/FM/SW NOAA Weather Alert Radio with Solar,Dynamo Crank,Flashlight and Reading Lamp, Color Black",1, $ 40.38 
gl_pc,B07MC8BLC3,872767009738,"ARCTIC Freezer 34 eSports - Tower CPU Cooler with BioniX P-series case fan, 120 mm PWM fan, for Intel and AMD socket, LGA1700 compatible - White",1, $ 40.37 
gl_pc,B07ZDBZDR9,740617300161,Kingston KC600 256GB 2.5 Inch SATA3 Solid State Drive (3D TLC),1, $ 40.35 
gl_video_games,B07MXJ71GJ,,"Exlene Gamecube Controller Switch, Wireless Switch Pro Controller for Nintendo Switch/Lite/PC/Android/Ios/Steam, Support Wake Up, Motion, Adjustable Vibration, Turbo & Auto Turbo (Upgraded,Blue)",1, $ 40.34 
gl_home,B07KX4C8HX,848742032046,"Lush Decor Light Gray Curtains-Grommet Panel with Insulated Blackout Lining, Room Darkening Window Set (Pair) 52""W x 108”L",1, $ 40.31 
gl_pc,B07ZGJYLNL,886576049526,Silicon Power 512GB NVMe M.2 PCIe Gen3x4 2280 SSD (SP512GBP34A60M28),1, $ 40.31 
gl_pc,B07DPC98DT,677306934775,HUION H610 Pro V2 Graphic Drawing Tablet Android Supported Pen Tablet Tilt Function Battery-Free Stylus 8192 Pen Pressure with 8 Express Keys,1, $ 40.29 
gl_wireless,B07GBGYWJ5,660543472124,Lifeproof FRĒ SERIES Waterproof Case for iPhone Xr - Retail Packaging - BODY SURF (CEMENT/GARGOYLE/HAWAIIAN OCEAN),1, $ 40.24 
gl_wireless,B075ZVXPXX,644725396798,"iPhone 8 Plus Waterproof Case, Punkcase [StudStar Series] [Slim Fit] [IP68 Certified] [Shockproof] [Dirtproof] [Snowproof] Universal Armor Cover for Apple iPhone 7 Plus & 8+ [Clear]",1, $ 40.22 
gl_pc,B072R28FM7,840637155694,"235W FR610 PW116 RM112 67T67 WU136 R224M Replacement Power Supply for Dell Optiplex 760, 960 780 580 Small Form Factor (SFF) System, Models Number: H235P-00 L235P-01 L235P-00 H235E-00 F235E-00",1, $ 40.22 
gl_electronics,B01BIARJRM,808068011057,"Prosumer's Choice Natural Bamboo Charging Station Rack for Smartphones and Tablets | Simple All-in-one Organizer, with Removable Dividers, Perfect to Work from Home",1, $ 40.22 
gl_wireless,B07BB3YMLF,644725401942,"Galaxy S9 Plus Waterproof Case, Punkcase [Extreme Series] [Slim Fit] [IP68 Certified] [Shockproof] [Snowproof] [Dirproof] Armor Cover W/Built in Screen Protector for Samsung Galaxy S9+ [Teal]",1, $ 40.22 
gl_wireless,B013UFETBW,878615080287,Skullcandy Smokin' Buds 2 Wireless In-Ear Earbud - Black,1, $ 40.19 
gl_pc,B09BR3N9B8,,"RedThunder K10 Wireless Gaming Keyboard and Mouse Combo, LED Backlit Rechargeable 3800mAh Battery, Mechanical Feel Anti-ghosting Keyboard + 7D 3200DPI Mice for PC Gamer (White)",1, $ 40.09 
gl_pc,B07MLQZ78B,719527209079,"Portable 4G LTE Mobile Hotspot Device, High Speed Wi Fi Hotspot, Support SD Card, USB Charging, Wireless Router Signal Amplifier for Phone/Tablet/PC, Worldwide, Travel, Home",1, $ 40.01 
gl_wireless,B09C18K7X1,840171706666,Case-Mate - Twinkle Ombre - Case for iPhone 13 Pro - Reflective Foil Elements - 10 ft Drop Protection - 6.1 Inch - Ombre Stardust,1, $ 40.00 
gl_pc,B083XM1KX2,810027783578,"Drop Halo Clear Mechanical Keyboard Switches - Plate Mounted, Tactile, 65g, Cherry MX Style, Quiet Switches, by Kailh (Halo Clear, 70 PCS)",1, $ 40.00 
gl_pc,B08K3TYWP6,810056140786,Razer Chroma Addressable RGB Controller: Universal Compatibility - 6 Addressable RGB Headers - Powered by Razer Chroma RGB - Supported by Razer Synapse 3 - SSD Mounting Points,1, $ 39.99 
gl_wireless,B09C19PQS9,840171706253,"Case-Mate iPhone 13 Pro Max Case - Karat Crystal - with 10ft Drop Protection & Wireless Charging - Luxury Bling Glitter Case for iPhone 13 Pro Max - Shock Absorbing Materials, Anti Scratch Technology",1, $ 39.99 
gl_wireless,B09C185R8N,840171705980,Case-Mate iPhone 13 Pro Max Case - Soap Bubble - with 10ft Drop Protection & Wireless Charging - Luxury Bling Glitter Case for iPhone 13 Pro Max - Iridescent Swirl Effect with Anti Scratch Technology,1, $ 39.99 
gl_pc,B07HCX1NY9,192876040560,ASUS XONAR SE 5.1 Channel 192kHz/24-bit Hi-Res 116dB SNR PCIe Gaming Sound Card with Windows 10 compatibility,1, $ 39.99 
gl_pc,B07ZGDPT4M,813682026561,SteelSeries Apex 3 RGB Gaming Keyboard – 10-Zone RGB Illumination – IP32 Water Resistant – Premium Magnetic Wrist Rest (Whisper Quiet Gaming Switch),1, $ 39.99 
gl_wireless,B0BB8582QG,840171723298,"Case-Mate [4 in 1 Protection Pack - iPhone 14 Case (Tough Clear), Tempered Glass, Lens Protector & 30W USB C Charger- 15ft Drop Protection, Compatible with MagSafe & Wireless Charging- Anti Yellowing",1, $ 39.99 
gl_wireless,B09C18GH9T,840171705997,"Case-Mate iPhone 13 Pro Max Case [10ft Drop Protection] [Compatible with MagSafe] Soap Bubble Phone Case for iPhone 13 Pro Max - Luxury Iridescent Swirl Effect, Slim, Shock Absorbing, Anti Scratch",1, $ 39.99 
gl_wireless,B09Q99D6P9,840171714302,Case-Mate iPhone 13 Pro Max Case for Women [10ft Drop Protection] [Compatible with MagSafe] Clear Twinkle Diamond Phone Case for iPhone 13 Pro Max - Bling Sparkle iPhone Case - Shockproof Anti Scratch,1, $ 39.99 
gl_wireless,B09QT7DG3P,840171710847,"Case-Mate Samsung Galaxy S22 Case - 6.1"" Karat Marble - 10ft Drop Protection with Wireless Charging - Luxury Bling Glitter Cute Case for Galaxy S22 - Shock Absorbing Materials, Anti Scratch Technology",1, $ 39.99 
gl_wireless,B09C1712SF,840171708806,Pelican Ranger Series - iPhone 13 Case [15FT Military Grade Drop Protection] [Compatible with MagSafe] Magnetic Phone Case with Anti Scratch Tech - Rugged Bumper Cover for Apple iPhone 13 - Black,1, $ 39.99 
gl_wireless,B09C18HDW5,840171708790,Pelican Ranger Series - iPhone 13 Pro Case [15ft MIL-Grade Drop Protection] [Comaptible with MagSafe] Magnetic Phone Case Cover for Apple iPhone 13 Pro 6.1 Inch with Anti Scratch Technology - Black,1, $ 39.99 
gl_pc,B081B626BK,27242918276,"Sony E series SDXC UHS-II Card 128GB, V60, CL10, U3, Max R270MB/S, W120MB/S (SF-E128/T1), SFE128/T1,Black,Small",1, $ 39.99 
gl_home,B0777ZCLLG,642472019342,"Exclusive Home Catarina Layered Solid Room Darkening Blackout and Sheer Grommet Top Curtain Panel Pair, 52""x108"", Winter White",1, $ 39.99 
gl_pc,B00QXT5T3U,94148020518,"Logitech MK345 Wireless Combo Full-Sized Keyboard with Palm Rest and Comfortable Right-Handed Mouse, 2.4 GHz Wireless USB Receiver, Compatible with PC, Laptop",1, $ 39.99 
gl_wireless,B09G8DZ3ZR,194252781166,Apple iPhone 13 Pro Silicone Case with MagSafe - Midnight,1, $ 39.99 
gl_wireless,B08L5LY8JS,194252169452,Apple iPhone 12 Pro Max Silicone Case with MagSafe - (Product) RED,1, $ 39.99 
gl_wireless,B08L5NS72V,194252169179,Apple iPhone 12 and iPhone 12 Pro Silicone Case with MagSafe - Black,1, $ 39.99 
gl_wireless,B09C19TV1Y,840171706031,"Rifle Paper Co. iPhone 13 Pro Max Case - Garden Party Blue - 10ft Drop Protection, MagSafe Compatible iPhone Case with Wireless Charging - Floral Print Design with Anti Scratch Technology",1, $ 39.99 
gl_wireless,B0977L7J7Y,887276574424,"Samsung Electronics Galaxy Z Fold 3 Phone Case, Silicone Protective Cover, Heavy Duty, Shockproof Smartphone Protector, US Version, Black,EF-PF926TBEGUS",1, $ 39.99 
gl_wireless,B09G9B9WH5,194252781524,Apple iPhone 13 Pro Clear Case with MagSafe,1, $ 39.99 
gl_wireless,B09F8RLBQY,745883828746,"Belkin MagSafe Compatible Car Phone Magnetic Charging Mount, Air Vent Phone Holder and Charger for iPhone 13, 12, Pro, Pro Max, Mini (power supply not included)",1, $ 39.99 
gl_wireless,B09G98BMV9,194252780688,Apple iPhone 13 Mini Silicone Case with MagSafe - Midnight,1, $ 39.99 
gl_pc,B07XJ8CMQX,810154018697,Dual 2.5 Gigabit Ethernet PCI-E Network Expansion Card RJ45 LAN Adapter Low Profile Bracket SD-PEX24066,1, $ 39.99 
gl_pc,B0B17BFCGS,195553463836,"ASUS AX1800 PCIe WiFi Adapter (PCE-AX1800) - WiFi 6, Bluetooth 5.2, Ultra-Low Latency Wireless, 2 External Antenna, Supporting Total Data Rate up to 1800Mbps, WPA3 Network Security, OFDMA and MU-MIMO",1, $ 39.99 
gl_pc,B008968L6M,163120474677,"Western Digital 500GB WD Black Performance Internal Hard Drive HDD - 7200 RPM, SATA 6 Gb/s, 64 MB Cache, 3.5"" - WD5003AZEX",1, $ 39.99 
gl_kitchen,B012T634SM,856915005155,"Magic Bullet Blender, Small, Silver, 11 Piece Set",1, $ 39.99 
gl_pc,B0B1N5RVDQ,195892053262,Lenovo Digital Pen 2,1, $ 39.99 
gl_pc,B081ZM1WYC,847663023423,"Adonit Note NC(Black) Stylus Pen for iPad Writing/Drawing with Palm Rejection, Active Pencil Compatible with iPad Air 4/3rd gen, iPad Mini 6/5th gen, iPad 9/8/7/6th gen, iPad Pro (2018-2021),11/12.9""",1, $ 39.99 
gl_wireless,B09C17QNTP,840171707007,"Pelican – Adventure Series – Heavy-Duty Protection Case Cover for iPhone 13, Designed to Fit Nicely in Pocket – 10ft Drop Protection – 6.1 Inches, Black",1, $ 39.99 
gl_pc,B09SSD3HMB,857426008895,"IO CREST 2.5 Gigabit Ethernet PCI Express PCI-E Network Interface Card 10/100/1000/25000 Mbps RJ45 LAN Intel I225 Chipset, Black (SY-PEX24076)",1, $ 39.99 
gl_pc,B01MRWN5M2,843591094115,"Corsair CP-8920202 SF Series Premium PSU Cable Kit Individually Sleeved Black Power Supply, for Corsair PSUs",1, $ 39.99 
gl_kitchen,B07JNTX4VQ,817010021044,"YouCopia StoreMore Rack Expandable Cookware organizer, White",1, $ 39.99 
gl_wireless,B08FQL84JB,846127195928,Rifle Paper Co - Case for iPhone 12 Pro Max (5G) - 10 ft Drop Protection - 6.7 Inch - Hydrangea White,1, $ 39.99 
gl_pc,B09SRW3RCV,857426008888,"IO CREST 2.5 Gigabit Ethernet M.2 M+B Key Interface Card 10/100/1000/25000 Mbps RJ45 LAN Intel I225 Chipset,Black,SY-PEX24075",1, $ 39.99 
gl_home,B01LYH6PBM,28448645300,"Klear Vu Embrace Rocking Chair Cushions for Living Room, Nursery, or Home Office, Tufted and Non-Slip Pads, 2 Piece Set, Seat 16""x15"" and SeatBack 24""x17"", Blue",1, $ 39.99 
gl_pc,B07LF75PJ8,840006605577,"Corsair LL Series, LL120 RGB, 120mm RGB LED Fan, Single Pack- White",1, $ 39.99 
gl_wireless,B0B8KTCVM7,840171720112,"Rifle Paper Co. iPhone 14 Pro Max Case [Compatible with MagSafe] [10FT Drop Protection] Cute iPhone Case 6.7"" with Floral Pattern, Anti-Scratch Tech, Shockproof Material, Slim Fit - Garden Party Blue",1, $ 39.99 
gl_wireless,B095Y6M8J2,745883825332,"Belkin, Compatible with MagSafe Car Phone Mount with Magnetic Attachment, Air Vent Phone Holder for iPhone 13, 12, Pro, Pro Max, and Mini",1, $ 39.99 
gl_pc,B08SHQGXW4,850021221126,"Speedefy WiFi Router for Home, AC1200 Gigabit Dual Band Computer Routers for Wireless Internet, Long Range Coverage, MU-MIMO, IPV6, Beamforming, AP Mode, Guest WiFi and Parental Control (Model K4)",1, $ 39.99 
gl_pc,B093LSC9KY,813682027315,SteelSeries Esports FPS Gaming Mouse – Ultra Lightweight 69g – Prime Edition – 5 Programmable Buttons – 18K CPI TrueMove Pro Sensor – Magnetic Optical Switches – Customization - RGB Lighting – PC/Mac,1, $ 39.99 
gl_wireless,B09C18191Q,840171706024,Rifle Paper Co - Case for iPhone 13 Pro Max - 10 ft Drop Protection - Gold Foil Accents - 6.7 Inch - Garden Party Blue,1, $ 39.99 
gl_wireless,B09DGNMFVR,,Tech21 Evo Check for iPhone 13 Pro Max – Ultra-Protective Phone Case with 16ft Multi-Drop Protection,1, $ 39.99 
gl_wireless,B09C17MYGG,840171707090,Case-Mate - Twinkle Ombre - Case for iPhone 13 - Reflective Foil Elements - 10 ft Drop Protection - 6.1 Inch - Ombre Stardust,1, $ 39.99 
gl_pc,B01N5RCZQH,845973095666,"TP-Link AC750 Wireless Portable Nano Travel Router(TL-WR902AC) - Support Multiple Modes, WiFi Router/Hotspot/Bridge/Range Extender/Access Point/Client Modes, Dual Band WiFi, 1 USB 2.0 Port",1, $ 39.99 
gl_wireless,B085HK51KD,840104213797,OTTERBOX DEFENDER SERIES SCREENLESS EDITION Case for Galaxy XCover Pro - BLACK,1, $ 39.99 
gl_wireless,B09LP8L2HS,840262372398,OtterBox SYMMETRY SERIES+ Antimicrobial Case with MagSafe for iPhone 12/13 Pro Max - Navy Captain,1, $ 39.99 
gl_wireless,B09RX1FQM6,,Tech21 Evo Check Enhanced for Samsung Galaxy S22 Ultra – Protective Phone Case with 16ft Multi-Drop Protection,1, $ 39.99 
gl_wireless,B09LPFBHZD,840262372404,OtterBox SYMMETRY SERIES+ Antimicrobial Case with MagSafe for iPhone 12/13 Pro Max - Strawberry Pink,1, $ 39.99 
gl_pc,B075VHBC4S,689341100398,Corsair LL Series LL140 RGB 140mm Dual Light Loop RGB LED PWM Fan Single Pack Cooling CO-9050073-WW,1, $ 39.99 
gl_pc,B08XDXW8Y8,195348575034,Lenovo 500 Bluetooth in-Ear Headphones - Cloud Grey,1, $ 39.99 
gl_wireless,B09CHJMJQ4,840171710311,Rifle Paper Co - Case for iPhone 13 Pro Max - 10 ft Drop Protection - Gold Foil Accents - 6.7 Inch - Wild Flowers,1, $ 39.99 
gl_pc,B08SPFKSZL,840171702354,"Case-Mate Laptop Bag / Sleeve [16 Inch] Cute Laptop Carrying Pouch with Textured Exterior, Satin Liner, Zipper Closure - Protective Case for MacBook Pro 16 / Air, HP, Dell, Lenovo - Iridescent Snake",1, $ 39.99 
gl_wireless,B09C17P5R7,840171706871,"Case-Mate – Soap Bubble – Case for iPhone 13, Compatible with Magnetic Charging and Accessories - 10ft Drop Protection, Soap Bubble",1, $ 39.99 
gl_wireless,B09C18BNB6,840171706147,"Case-Mate Tough Series iPhone 12 Pro Max/iPhone 13 Pro Max Case 6.7"" - Clear - 15ft Drop Protection, Compatible with MagSafe & Wireless Charging - Anti Yellowing Lightweight Cover, Anti Scratch Tech",1, $ 39.99 
gl_wireless,B09C18PTW7,840171706161,Pelican Ranger Series - iPhone 13 Pro Max Case [15FT Military Grade Drop Protection] [Compatible with MagSafe] Magnetic Phone Case with Anti Scratch - Bumper Cover for Apple iPhone 13 Pro Max - Clear,1, $ 39.99 
gl_wireless,B09C183YS7,840171706598,"Case-Mate Tough Plus Series iPhone 13 Pro Case Clear [15FT Drop Protection] [Compatible with MagSafe] Magnetic Phone Case for iPhone 13 Pro - Anti Yellow & Anti Scratch Tech, Shockproof Slim Cover",1, $ 39.99 
gl_wireless,B09C16NGRX,840171706482,"Rifle Paper Co. iPhone 13 Pro Case - 10ft Drop Protection - Compatible with MagSafe & Wireless Charging - Floral 6.1"" Case for iPhone 13 Pro, Anti Scratch Shock Absorbing Materials - Garden Party Blue",1, $ 39.99 
gl_wireless,B09C17QC77,840171706277,Pelican Protector Series - iPhone 13 Pro Max Case [15FT MIL-Grade Drop Protection] [Compatible with MagSafe] Magnetic Phone Case with Anti Scratch - Bumper Phone Cases for iPhone 13 Pro Max - Black,1, $ 39.99 
gl_wireless,B09C16J4HJ,840171707830,Case-Mate - Twinkle - MAGSAFE Case for iPhone 13 Mini - Reflective Foil Elements - Compatible with MAGSAFE Accessories & Charging - 10 ft Drop Protection - 5.4 Inch - Stardust,1, $ 39.99 
gl_wireless,B07FP2JDYQ,888622006507,"THINKWARE FA200 Dash Cam Bundle with Cigarette Power Cable, 16GB Micro SD Card Included, Built-in WiFi, Time Lapse",1, $ 39.99 
gl_wireless,B09C17PPJJ,840171707762,Case-Mate iPhone 13 Pro Max Case for Women [10ft Drop Protection] [Compatible with MagSafe] Twinkle Stardust Phone Case for iPhone 13 Pro Max - Luxury Bling iPhone Case - Shock Absorbing Anti Scratch,1, $ 39.99 
gl_wireless,B003QEGVAK,,Sony Ericsson Xperia X10a GSM Smartphone (Black),1, $ 39.99 
gl_pc,B092RLJFRY,688187942261,"MICRON 8GB KIT(2 x 4GB) DDR4 3200MHz PC4-25600 1.2V 1R x 16 SODIMM Laptop RAM Memory Module MTA4ATF51264HZ-3G2J1,OEM Package",1, $ 39.99 
gl_wireless,B09C17MJ4M,840171706918,"Rifle Paper Co. iPhone 13 Case - 10ft Drop Protection - Compatible with MagSafe & Wireless Charging - Luxury Floral 6.1"" Case for iPhone 13 - Anti Scratch Shock Absorbing Materials - Garden Party Blue",1, $ 39.99 
gl_wireless,B08NTVD8TV,840171702545,Case-Mate - Twinkle - Case for iPhone 12 Pro Max (5G) - Compatible with MAGSAFE Accessories & Charging - 10 ft Drop Protection - 6.7 Inch - Stardust,1, $ 39.99 
gl_wireless,B09C18BLBS,840171707793,"Case-Mate – Twinkle – Case for iPhone 13 Pro, Compatible with Magnetic Charging and Accessories - 10ft Drop Protection, Stardust",1, $ 39.99 
gl_electronics,B08NWJH1FJ,25806034981,"Emerson Radio ER100401 Smartset Alarm Clock Radio, 15Watt Ultra Fast Wireless Charging Dual Alarm Clock Radio with Bluetooth Speaker, USB Charger, Cyan LED Night Light and 1.4"" Display , Black",1, $ 39.98 
gl_wireless,B09DGLTHZP,,Tech21 Evo Art for iPhone 13 Pro – Protective Phone Case with Exclusive Artwork and 12ft Multi-Drop Protection,1, $ 39.98 
gl_wireless,B08NCNBBTW,840104246993,OTTERBOX DEFENDER SERIES SCREENLESS EDITION Case for Galaxy S21 Ultra 5G (ONLY - DOES NOT FIT non-Plus or Plus sizes) - BLACK,1, $ 39.95 
gl_wireless,B09RBFM5QY,840262376044,OtterBox Otter + POP Symmetry Series Case for iPhone 13 Pro - DIGITONE (Graphic),1, $ 39.95 
gl_wireless,B09LPKJFP2,840262372367,OtterBox Symmetry Series+ Antimicrobial Case with MagSafe for iPhone 13 Pro - Strawberry Pink,1, $ 39.95 
gl_pc,B083Y6MCRR,842893120546,"Step Up and Down Converter -350 Watt Voltage Converter Transformer w/ USB Charging Port, UK Power Adapter, AC 110 / 120 to 220 / 240 Volt Vice Versa, 110V/120V/220V/240V Input Voltage - Pyle PVCT350U",1, $ 39.94 
gl_pc,B07KGYG8N7,843591018791,Corsair AF120 LED Low Noise Cooling Fan Triple Pack - White Cooling,1, $ 39.89 
gl_wireless,B09LP1QD7C,840262372503,OtterBox Symmetry Series+ Clear Antimicrobial Case with MagSafe for iPhone 13 Pro - Stardust,1, $ 39.87 
gl_wireless,B08SWP2BBH,660543599661,OtterBox Defender Series Rugged Case & Holster for Samsung Galaxy Note 9 (ONLY) Non Retail Packaging - Black,1, $ 39.83 
gl_wireless,B09HZQ3XD2,774144180767,Defender Case Compatible with Samsung Galaxy S21 Ultra Case 5G,1, $ 39.83 
gl_pc,B09CZ1MBGK,,"WiFi 6 Router AX1800 Dual Band Wireless Router,Gigabit WiFi Router with 4 x 5dBi High Gain Antennas,Covering1500sq.ft 64+ Devices Connection,Parental Control,QoS,Firewall Function",1, $ 39.81 
