GLDesc,CategoryCode,CategoryDesc,SubcatCode,SubcatDesc,Asin,UPC,ItemDesc
gl_wireless,10701400,1400 Wearables,10701410,1410 Smartwatches,B09V3KKMNJ,194253101093,"Apple Watch Series 7 [GPS + Cellular 41mm] Smart Watch w/ Gold Stainless Steel Case with Abyss Blue Sport Band. Fitness Tracker, Blood Oxygen & ECG Apps, Always-On Retina Display, Water Resistant"
gl_wireless,10700400,0400 Wireless Unlocked Phones,10700410,0410 Unlocked Phones,B097CMVWN9,887276596686,"SAMSUNG Galaxy Z Flip 3 5G Factory Unlocked Android Cell Phone US Version Smartphone Flex Mode Intuitive Camera Compact 128GB Storage US Warranty, Green"""
gl_pc,14700300,0300 Computer Components,14700394,0394 Power Supply,B07GWQ637G,682325954611,Antminer S9j 14.5TH/s 16nm ASIC Bitcoin BTC Miner (Including APW3 ++ Power Supply)
gl_pc,14700200,0200 Laptops,14700201,0201 Laptops,B09QM2TVH5,195553462372,"ASUS ZenBook 13 OLED Ultra-Slim Laptop, 13.3” OLED FHD NanoEdge Bezel Display, AMD Ryzen 7 5700U, 8GB LPDDR4X RAM, 512GB PCIe SSD, NumberPad, Wi-Fi 5, Windows 11 Home, Pine Grey, UM325UA-DH71"
gl_pc,14700600,0600 Drives,14700602,0602 Internal Solid State Drives,B01LYRCIPG,887276185323,Samsung 960 PRO Series - 1TB PCIe NVMe - M.2 Internal SSD (MZ-V6P1T0BW) Starters Bundle
gl_wireless,10700800,0800 Wireless Bluetooth,10700415,,B0973CNK5B,887276473215,"Samsung Galaxy S20 Ultra 5G, 128 GB, Black - Fully Unlocked (Renewed Premium)"
gl_pc,14700300,0300 Computer Components,14700315,0315 Graphics Cards,B08Q2R71CS,,"PowerColor Red Devil AMD Radeon™ RX 6900 XT Gaming Graphics Card with 16GB GDDR6 Memory, Powered by AMD RDNA™ 2, Raytracing, PCI Express 4.0, HDMI 2.1, AMD Infinity Cache"
gl_wireless,10700400,0400 Wireless Unlocked Phones,10700410,0410 Unlocked Phones,B09MVZSBB7,887276599267,"SAMSUNG Galaxy S22 Cell Phone, Factory Unlocked Android Smartphone, 128GB, 8K Camera & Video, Night Mode, Brightest Display Screen, 50MP Photo Resolution, Long Battery Life, US Version, Phantom Black"
gl_pc,14700200,0200 Laptops,14700210,0210 Tablets - DELETED,B09DKHYLSH,889842795141,"Microsoft Surface Pro 8-13"" Touchscreen - Intel® Core™ i5-8GB Memory - 128GB SSD - Device Only - Platinum (Latest Model)"
gl_pc,14700300,0300 Computer Components,14700315,0315 Graphics Cards,B0995S7548,824142259436,MSI Gaming GeForce RTX 3080 LHR 10GB GDRR6X 320-Bit HDMI/DP Nvlink Torx Fan 4 RGB Ampere Architecture OC Graphics Card (RTX 3080 Gaming Z Trio 10G LHR)
gl_pc,14700500,0500 Monitors,14700509,0509 Gaming Monitors,B08DWD38VX,195174002872,LG 34GP83A-B 34 Inch 21: 9 UltraGear Curved QHD (3440 x 1440) 1ms Nano IPS Gaming Monitor with 160Hz and G-SYNC Compatibility - Black (34GP83A-B)
gl_pc,14701100,1100 Tablets,14701101,1101 Tablets,B0932B5NVD,194252185629,"2021 Apple 11-inch iPad Pro (Wi‑Fi, 128GB) - Silver"
gl_pc,14701100,1100 Tablets,14701101,1101 Tablets,B08J61FCVN,190199778139,"2020 Apple iPad Air (10.9-inch, Wi-Fi, 64GB) - Sky Blue (4th Generation)"
gl_pc,14700200,0200 Laptops,14700201,0201 Laptops,B08KH4BND6,192876868423,"ASUS VivoBook S14 S433 Thin and Light Laptop, 14” FHD Display, Intel Core i5-1135G7 CPU, 8GB DDR4 RAM, 512GB SSD, Thunderbolt 3, Wi-Fi 6, Windows 10, AI Noise-Cancellation, Indie Black, S433EA-DH51"
gl_pc,14700900,0900 Networking,14700911,0911 Routers,B07WNY2WKG,606449146042,"NETGEAR Orbi Whole Home Tri-band Mesh WiFi 6 System (RBK852) – Router with 1 Satellite Extender | Coverage up to 5,000 sq. ft., 100 Devices | AX6000 (Up to 6Gbps) , White"
gl_wireless,10701200,1200 Car Electronics,10701265,1265 Radar Detectors,B09TWX4KFY,50633600559,"UNIDEN R8 Extreme Long-Range Radar/Laser Detector, Dual-Antennas Front & Rear Detection w/Directional Arrows, Built-in GPS w/Real-Time Alerts, Voice Alerts, Red Light Camera and Speed Camera Alerts"
gl_pc,14700500,0500 Monitors,14700510,0510 LCD Monitors,B09XTD5C7H,195174035207,"LG 28MQ780-B 28 Inch SDQHD (2560 x 2880) Nano IPS DualUp Monitor with Ergo Stand, DCI-P3 98% (Typ.) with HDR10, USB Type-C (90W PD) - Black"
gl_pc,14701100,1100 Tablets,14701101,1101 Tablets,B09W7X8LSL,889842827781,Microsoft - Surface Pro 7+ - 12.3” Touch Screen – Intel Core i5 – 8GB Memory – 128GB SSD with Black Type Cover (Latest Model) - Platinum
gl_pc,14701100,1100 Tablets,14701101,1101 Tablets,B09V3K2RS4,194252797297,"2022 Apple iPad Air (10.9-inch, Wi-Fi, 256GB) - Blue (5th Generation)"
gl_pc,14700200,0200 Laptops,14700201,0201 Laptops,B08KH5HWG9,192876806579,"ASUS VivoBook S15 S533 Thin and Light Laptop, 15.6” FHD Display, Intel Core i5-1135G7 Processor, 8GB DDR4 RAM, 512GB PCIe SSD, Wi-Fi 6, Windows 10 Home, Gaia Green, S533EA-DH51-GN"
gl_wireless,10700400,0400 Wireless Unlocked Phones,10700410,0410 Unlocked Phones,B09HZFK4VT,810029932608,Google Pixel 6 – 5G Android Phone - Unlocked Smartphone with Wide and Ultrawide Lens - 256GB - Sorta Seafoam
gl_pc,14701100,1100 Tablets,14701101,1101 Tablets,B09KP9KCLS,889842820003,"Microsoft Surface Go 3 - 10.5"" Touchscreen - Intel® Pentium® Gold - 4GB Memory - 64GB eMMC - Device Only - Platinum (Latest Model)"
gl_pc,14700600,0600 Drives,14700606,0606 External Solid State Drives,B089C3TZL9,887276417868,"SAMSUNG 870 QVO SATA III 2.5"" SSD 8TB (MZ-77Q8T0B)"
gl_pc,14700700,0700 Memory,14700704,0704 Memory Other,B088J4KGT1,814373022565,Delkin Devices 1TB POWER CFexpress Type B Memory Card (DCFX1-1TB)
gl_pc,14700200,0200 Laptops,14700210,0210 Tablets - DELETED,B08GZKZ95X,889842670493,"Microsoft Surface Laptop Go - 12.4"" Touchscreen - Intel Core i5 - 8GB Memory - 128GB SSD - Ice Blue"
gl_pc,14700500,0500 Monitors,14700510,0510 LCD Monitors,B09885HV8C,889523024348,"AORUS FI32U 32"" 4K SS IPS Gaming Monitor, Exclusive Built-in ANC, 3840x2160 Display, 144 Hz Refresh Rate, 1ms Response Time (GTG), 1x Display Port 1.4, 2x HDMI 2.1, 2x USB 3.0, with USB Type-C"
gl_pc,14700500,0500 Monitors,14700510,0510 LCD Monitors,B0947K1VRX,889523024935,"AORUS FV43U 43"" 144Hz 2160p HBR3, NVIDIA G-SYNC Compatible, Exclusive Built-in ANC, 3840x2160 Display, 1ms Response Time, HDR, 96% DCI-P3, 1x DisplayPort 1.4, 2x HDMI 2.1, 2x USB 3.0, 1x USB C"
gl_pc,14700500,0500 Monitors,14700510,0510 LCD Monitors,B083GRVFXN,,"GIGABYTE M32U 32"" 144Hz 4K FreeSync Compatible Gaming Monitor, SS IPS, 3840x2160 Display, 1ms Response Time (MPRT), 1x Display Port 1.4, 2x HDMI 2.1, 3x USB 3.0, 1x USB Type C"
gl_wireless,10700100,0100 Wireless Phones,10700415,,B09JFMDCG5,753575962708,"Apple iPhone 12, 128GB, Red - Unlocked (Renewed Premium)"
gl_wireless,10701400,1400 Wearables,10701410,1410 Smartwatches,B09HDZ5MKC,194252566350,"Apple Watch Series 7 [GPS + Cellular 41mm] Smart Watch w/ Starlight Aluminum Case with Starlight Sport Band. Fitness Tracker, Blood Oxygen & ECG Apps, Always-On Retina Display, Water Resistant"
gl_pc,14700300,0300 Computer Components,14700315,0315 Graphics Cards,B09865Q9GS,195553320146,"ASUS TUF Gaming NVIDIA GeForce RTX 3070 V2 OC Edition Graphics Card (PCIe 4.0, 8GB GDDR6, LHR, HDMI 2.1 , DisplayPort 1.4a, Dual Ball Fan Bearings, Military-Grade Certification, GPU Tweak II)"
gl_pc,14700500,0500 Monitors,14700509,0509 Gaming Monitors,B07CS3JB5K,887276261430,"SAMSUNG J791 Series 34-Inch Ultrawide QHD (3440x1440) Computer Monitor, 100Hz, Thunderbolt 3 Daisy Chain, QLED, HDMI, USB Hub, Height Adjustable Stand (LC34J791WTNXZA), White"
gl_wireless,10700400,0400 Wireless Unlocked Phones,10700410,0410 Unlocked Phones,B09BFRV59N,887276571041,"SAMSUNG Galaxy S21 FE 5G Cell Phone, Factory Unlocked Android Smartphone, 128GB, 120Hz Display Screen, Pro Grade Camera, All Day Intelligent Battery, US Version, White"
gl_pc,14701000,1000 Inputs,14701009,1009 Graphics Tablets,B07L77GTTY,753218986399,"Wacom Cintiq 16 Drawing Tablet with Full HD 15.4-Inch Display Screen, 8192 Pressure Sensitive Pro Pen 2 Tilt Recognition, Compatible with Mac OS Windows and All Pens"
gl_pc,14700900,0900 Networking,14700904,0904 Networking Other,B07S7XSS6P,885022017768,"QNAP 4 Bay DAS (USB Type-C) with 12TB Storage Capacity, Preconfigured RAID 5 Seagate IronWolf HDD Bundle (TR-004-44R-US)"
gl_camera,42101400,1400 Handsfree,42101410,1410 Handsfree_Video_Cameras,B08JGX61H7,190021030787,"DJI Mini 2 Fly More Combo – Ultralight Foldable Drone, 3-Axis Gimbal with 4K Camera, 12MP Photos, 31 Mins Flight Time, OcuSync 2.0 10km HD Video Transmission, QuickShots, Gray"
gl_pc,14700500,0500 Monitors,14700510,0510 LCD Monitors,B0821WWXV6,719192633360,"LG 43UN700-B Monitor UHD 43"" (3840 X 2160) IPS Display, USB Type-C, HDR10, 4 HDMI inputs, Multi-Tasking - PBP/PIP, 10w x 2ch Built-in Speakers - Black"
gl_pc,14700300,0300 Computer Components,14700315,0315 Graphics Cards,B097CMQVF4,843368072469,"EVGA GeForce RTX 3060 Ti XC Gaming, 08G-P5-3663-KL, 8GB GDDR6, Metal Backplate, LHR"
gl_pc,14700300,0300 Computer Components,14700315,0315 Graphics Cards,B0971B5B1L,889523028612,"GIGABYTE GeForce RTX 3060 Eagle OC 12G (REV2.0) Graphics Card, 2X WINDFORCE Fans, 12GB 192-bit GDDR6, GV-N3060EAGLE OC-12GD REV2.0 Video Card"
gl_home,14701100,1100 Tablets,14701101,1101 Tablets,B092QWFQ6J,808223229730,"Oileus Low Beach Chair for Beach Tent & Shelter & Camping | Outdoor Ultralight Backpacking Folding Recliner Chairs with Cup Holder & Storage Bag, Carry Bag, Breeze Mesh Back, Compact Duty 2 Pcs Chair"
gl_pc,14701100,1100 Tablets,14701101,1101 Tablets,B09L3J7B6Z,889842812800,"Microsoft Surface Go 3 - 10.5"" Touchscreen - Intel® Core™ i3 - 8GB Memory - 128GB SSD - Device Only - Black (Latest Model)"
gl_wireless,10700400,0400 Wireless Unlocked Phones,10700415,,B08BHXC5ZS,753575951818,"Apple iPhone 11 Pro, 256GB, Midnight Green - Fully Unlocked (Renewed Premium)"
gl_pc,14700500,0500 Monitors,14700509,0509 Gaming Monitors,B087N2VVTP,192876570579,"ASUS ROG Strix 17.3"" 1080P Portable Gaming Monitor (XG17AHP) - Full HD, IPS, 240Hz, 3ms, Adaptive-Sync, Smart Case, ROG Bag & Tripod, USB-C Power Delivery, Micro HDMI, For Laptop, PC, Phone, Console"
gl_pc,14700700,0700 Memory,14700706,0706 PC Memory,B07D5SDT6M,843591078771,Corsair Vengeance RGB Pro 32GB (4x8GB) DDR4 3600MHz C18 LED Desktop Memory - White
gl_wireless,10700400,0400 Wireless Unlocked Phones,10700410,0410 Unlocked Phones,B09HJZPFDD,810029930499,Google Pixel 6 – 5G Android Phone - Unlocked Smartphone with Wide and Ultrawide Lens - 128GB - Stormy Black
gl_pc,14701100,1100 Tablets,14701101,1101 Tablets,B09NQMJ5XG,887276635552,"SAMSUNG Galaxy Tab S8 11” 128GB WiFi 6E Android Tablet w/ Large LCD Screen, Long Lasting Battery, S Pen Included, Ultra Wide Camera, US Version, Graphite"
gl_pc,14701100,1100 Tablets,14701101,1101 Tablets,B09V3JJT5D,194252819555,"2022 Apple iPad Air (10.9-inch, Wi-Fi, 64GB) - Purple (5th Generation)"
gl_wireless,10700100,0100 Wireless Phones,10700415,,B09JFS5CJK,753575962647,"Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)"
gl_pc,14700500,0500 Monitors,14700510,0510 LCD Monitors,B07YGZ7C1K,719192634992,"LG 34WN80C-B UltraWide Monitor 34” 21:9 Curved WQHD (3440 x 1440) IPS Display, USB Type-C (60W PD) , sRGB 99% Color Gamut, 3-Side Virtually Borderless Design, Tilt/Height Adjustable Stand - Black"
gl_pc,14700900,0900 Networking,14700911,0911 Routers,B07M8M7FG9,612572215333,"ARRIS SURFboard mAX Pro W133 Tri-Band Mesh Wi-Fi 6 System | AX11000 Wi-Fi Speed up to 11 Gbps | Coverage 6,000 sq ft | 4.8 Gbps Backhaul | Four 1 Gbps Ports per Node | Alexa Support|2 Year Warranty"
gl_pc,14700600,0600 Drives,14700605,0605 Networked Attached Storage,B087Z34F3R,846504003815,"Synology 4 bay NAS DiskStation DS920+ (Diskless), 4-bay; 4GB DDR4"
gl_wireless,10700400,0400 Wireless Unlocked Phones,10700410,0410 Unlocked Phones,B08ZT3557Q,887276538129,"SAMSUNG Galaxy A42 5G Cell Phone, Factory Unlocked Android Smartphone, 128GB, Multi Camera System, 2 Day Battery, 6.6” Screen, US Version, Black"
gl_pc,14701100,1100 Tablets,14701101,1101 Tablets,B086Z3J8ZC,887276410579,"SAMSUNG Galaxy Tab S6 Lite 10.4"" 128GB WiFi Android Tablet w/ S Pen Included, Slim Metal Design, Crystal Clear Display, Dual Speakers, Long Lasting Battery, SM-P610NZBEXAR, Angora Blue"
gl_pc,14700500,0500 Monitors,14700510,0510 LCD Monitors,B08MVBYWGQ,887276450797,"SAMSUNG 34-Inch Odyssey G5 Ultra-Wide Gaming Monitor with 1000R Curved Screen, 165Hz, 1ms, FreeSync Premium, WQHD (LC34G55TWWNXZA, 2020 Model), Black"
gl_pc,14700100,0100 Desktop,14700125,0125 Mini PCs,B07G9NHRGQ,608415010128,"Protectli Vault FW4B - 4 Port, Firewall Micro Appliance/Mini PC - Intel Quad Core, AES-NI, 8GB RAM, 120GB mSATA SSD"
gl_wireless,10700400,0400 Wireless Unlocked Phones,10700410,0410 Unlocked Phones,B08FYTSXGQ,887276458687,"SAMSUNG Galaxy S20 FE 5G Cell Phone, Factory Unlocked Android Smartphone, 128GB, Pro Grade Camera, 30X Space Zoom, Night Mode, US Version, Cloud Navy"
gl_pc,14700900,0900 Networking,14700911,0911 Routers,B08R58D9FH,606449154436,"NETGEAR Nighthawk 12-Stream WiFi 6E Router (RAXE500) | AXE11000 Tri-Band Wireless Speed (Up to 10.8Gbps) |New 6GHz Band | Coverage up to 3,500 sq. ft, 60 Devices"
gl_wireless,10701400,1400 Wearables,10701410,1410 Smartwatches,B089DNNJ1S,887276430683,"SAMSUNG Galaxy Watch 3 (45mm, GPS, Bluetooth) Smart Watch with Advanced Health Monitoring, Fitness Tracking, and Long lasting Battery - Mystic Black (US Version)"
gl_wireless,10701400,1400 Wearables,10701410,1410 Smartwatches,B09HDXS1DM,194252590362,"Apple Watch Series 7 [GPS 41mm] Smart Watch w/ Blue Aluminum Case with Abyss Blue Sport Band. Fitness Tracker, Blood Oxygen & ECG Apps, Always-On Retina Display, Water Resistant"
gl_wireless,10701400,1400 Wearables,10701410,1410 Smartwatches,B09HDYWTPV,194252591086,"Apple Watch Series 7 [GPS 41mm] Smart Watch w/ (Product) RED Aluminum Case with (Product) RED Sport Band. Fitness Tracker, Blood Oxygen & ECG Apps, Always-On Retina Display, Water Resistant"
gl_pc,14700900,0900 Networking,14700911,0911 Routers,B08GWFH4J6,606449146295,"NETGEAR Orbi Whole Home WiFi 6 System with DOCSIS 3.1 Built-in Cable Modem (CBK752) – Cable Modem Router + 1 Satellite Extender | Covers up to 5,000 sq. ft. 40+ Devices | AX4200 (Up to 4.2Gbps)"
gl_camera,42101400,1400 Handsfree,42101410,1410 Handsfree_Video_Cameras,B08HWCCS6S,190021028791,"DJI Pocket 2 Creator Combo - 3 Axis Gimbal Stabilizer with 4K Camera, 1/1.7” CMOS, 64MP Photo, Pocket-Sized, ActiveTrack 3.0, Glamour Effects, YouTube TikTok Video Vlog, for Android and iPhone, Black"
gl_video_games,6312000,2000 Consoles,6312100,2100 Standalone Consoles,B08H75RTZ8,889842540734,Xbox Series X
gl_wireless,10700400,0400 Wireless Unlocked Phones,10700415,,B08BFMDZXN,753575951368,"Apple iPhone XS Max, 256GB, Space Gray - Unlocked (Renewed Premium)"
gl_pc,14700500,0500 Monitors,14700509,0509 Gaming Monitors,B08JXP45CQ,824142195321,"MSI 32"""" Full HD RGB LED Non-Glare Super Narrow Bezel 1ms HDR Ready 2560 x 1440 165Hz Refresh Rate Free Sync Height Adjustable Curved Gaming Monitor (Optix MAG322CQR), Black"
gl_wireless,10700400,0400 Wireless Unlocked Phones,10700415,,B08BHHSB6M,753575951801,"Apple iPhone 11 Pro, 64GB, Midnight Green - Unlocked (Renewed Premium)"
gl_wireless,10700100,0100 Wireless Phones,10700160,0160 Smart Phone,B099RP45WH,,OnePlus Nord 2 5G Euro 4G Volte GSM Global 128GB + 8GB 50MP Triple Camera NFC Dual Sim International Version (Gray Sierra)
gl_pc,14700500,0500 Monitors,14700510,0510 LCD Monitors,B08VN8SPC8,,"OFIYAA P2 12'' Triple Portable Monitor for Laptop Screen Extender 1080P Rotating FHD IPS USB-A/Type-C/HDMI 4 Speakers Gaming Monitor Extender for PS5 Compatible with 13""-16"" Mac PC …"
gl_pc,14700300,0300 Computer Components,14700391,0391 Processors,B07SXMZLPJ,730143309899,"AMD Ryzen 7 3800X 8-Core, 16-Thread Unlocked Desktop Processor with Wraith Prism LED Cooler"
gl_pc,14700500,0500 Monitors,14700510,0510 LCD Monitors,B097PW7DPX,,OFIYAA P2 12'' Triple Portable Monitor Laptop Monitor Extender Dual Screen FHD IPS Type-C/HDMI/USB-A 4 Speakers Display Extender for PS5 Compatible with 13''-16'' Mac PC/Notebook (12 Inch)
gl_pc,14700300,0300 Computer Components,14700315,0315 Graphics Cards,B08Z7DXHP5,824142245163,MSI Gaming Radeon RX 6700 XT 192-bit 12GB GDDR6 DP/HDMI Dual Torx 3.0 Fans FreeSync DirectX 12 VR Ready OC Graphics Card (RX 6700 XT MECH 2X 12G OC)
gl_pc,14700500,0500 Monitors,14700510,0510 LCD Monitors,B0B17T5F4W,195553309486,"ASUS ZenScreen Go 15.6” 1080P Wireless Portable Monitor (MB16AWP) - Full HD, IPS, Built-in Battery, Eye Care, USB Type-C, Anti-Glare, Tripod Socket, Supports iOS, Android, Win11, Mini HDMI"
gl_wireless,10700400,0400 Wireless Unlocked Phones,10700415,,B08BHN61VB,753575951726,"Apple iPhone 11, 128GB, Black - Unlocked (Renewed Premium)"
gl_wireless,10700800,0800 Wireless Bluetooth,10700810,0810 Headsets,B08PZHYWJS,194252244944,"Apple AirPods Max Wireless Over-Ear Headphones. Active Noise Cancelling, Transparency Mode, Spatial Audio, Digital Crown for Volume Control. Bluetooth Headphones for iPhone - Space Gray"
gl_wireless,10700800,0800 Wireless Bluetooth,10700810,0810 Headsets,B08PZD76NP,194252244999,"Apple AirPods Max Wireless Over-Ear Headphones. Active Noise Cancelling, Transparency Mode, Spatial Audio, Digital Crown for Volume Control. Bluetooth Headphones for iPhone - Silver"
gl_wireless,10700800,0800 Wireless Bluetooth,10700810,0810 Headsets,B08PZDSP2Z,194252245095,"Apple AirPods Max Wireless Over-Ear Headphones. Active Noise Cancelling, Transparency Mode, Spatial Audio, Digital Crown for Volume Control. Bluetooth Headphones for iPhone - Green"
gl_wireless,,,10700410,0410 Unlocked Phones,B07NZVM3RN,887276302225,"Samsung Galaxy S10e 128GB+6GB RAM SM-G970 Dual Sim 5.8"" LTE Factory Unlocked Smartphone (International Model) (Prism Black)"
gl_pc,,,14700911,0911 Routers,B07FKMJGD6,608415010098,"Protectli Vault FW4B - 4 Port, Firewall Micro Appliance/Mini PC - Intel Quad Core, AES-NI, 4GB RAM, 32GB mSATA SSD"
gl_wireless,10701400,1400 Wearables,10701410,1410 Smartwatches,B09G9FNSPY,194252617694,"Apple Watch SE [GPS + Cellular 44mm] Smart Watch w/ Gold Aluminium Case with Starlight Sport Band. Fitness & Activity Tracker, Heart Rate Monitor, Retina Display, Water Resistant"
gl_pc,14700500,0500 Monitors,14700510,0510 LCD Monitors,B01NBX1Q2T,884116250289,"Dell P2418HT 23.8"" Touch Monitor - 1920X1080 LED-LIT, Black"
gl_pc,14700700,0700 Memory,14700704,0704 Memory Other,B07BZT5H8P,,SanDisk 512GB Extreme PRO CFast 2.0 Memory Card - SDCFSP-512G-G46D
gl_pc,14700500,0500 Monitors,14700510,0510 LCD Monitors,B08W1ZNRSR,810965033988,"SideTrak Swivel 14” Attachable Portable Monitor for Laptop FHD TFT USB Laptop Dual Screen with Kickstand | Compatible with Mac, PC, & Chrome | Fits All Laptop Sizes | Powered by USB-C or Mini HDMI"
gl_pc,14700500,0500 Monitors,14700509,0509 Gaming Monitors,B095X7RV77,884116388609,"Dell Curved Gaming Monitor 34 Inch Curved Monitor with 144Hz Refresh Rate, WQHD (3440 x 1440) Display, Black - S3422DWG"
gl_camera,42101400,1400 Handsfree,42101410,1410 Handsfree_Video_Cameras,B08JGYF5W1,190021030824,"DJI Mini 2 – Ultralight and Foldable Drone Quadcopter, 3-Axis Gimbal with 4K Camera, 12MP Photo, 31 Mins Flight Time, OcuSync 2.0 10km HD Video Transmission, QuickShots Gray"
gl_pc,14701100,1100 Tablets,14701101,1101 Tablets,B07Q5VPY2F,887276331096,"Samsung Galaxy Tab S5e- 64GB, Wifi Tablet - SM-T720NZKAXAR, Black"
gl_pc,14700300,0300 Computer Components,14700315,0315 Graphics Cards,B0985VND1G,195553310192,"ASUS TUF Gaming NVIDIA GeForce RTX 3060 V2 OC Edition Graphics Card (PCIe 4.0, 12GB GDDR6, HDMI 2.1, DisplayPort 1.4a, Dual Ball Fan Bearings, Military-Grade Certification, GPU Tweak II)"
gl_pc,14701400,1400 Laptop Accessories,14701410,1410 Laptop Stands Docks & Port Replicators,B07S3XHMP1,884116345923,"Dell WD19 180W Docking Station (130W Power Delivery) USB-C, HDMI, Dual DisplayPort, Black"
gl_wireless,10700400,0400 Wireless Unlocked Phones,10700410,0410 Unlocked Phones,B09WCRF1RQ,840023231612,Moto G Stylus 5G | 2022 | Made for US by Motorola | 8/512GB | 50MP Camera | Seafoam Green
gl_pc,14701100,1100 Tablets,14701101,1101 Tablets,B09973TGP9,887276590714,"SAMSUNG Galaxy Tab S7 FE 12.4” 64GB WiFi Android Tablet w/ S Pen Included, Large Screen, Multi Device Connectivity, Long Lasting Battery, 2021, ‎SM-T733NLIAXAR, Mystic Pink"
gl_pc,14700200,0200 Laptops,14700201,0201 Laptops,B09G8SK2KK,196188745571,"HP 14 Laptop, AMD Ryzen 5 5500U, 8 GB RAM, 256 GB SSD Storage, 14-inch Full HD Display, Windows 11 Home, Thin & Portable, Micro-edge & Anti-glare Screen, Long Battery Life (14-fq1025nr, 2021)"
gl_wireless,10700400,0400 Wireless Unlocked Phones,10700410,0410 Unlocked Phones,B09WCNQVZS,840023226441,Moto G Stylus 5G | 2022 | Unlocked | Made for US by Motorola | 8/512GB | 50MP Camera | Steel Blue
gl_wireless,10700200,0200 Wireless Accessories,10700295,0295 GPS and Car Accessories,B08QGGN7R8,819779021457,"Brandmotion - SummitView UTV Dual 1080p Camera System with High Definition 7"" DVR Monitor (SUTV-2020)"
gl_wireless,10700100,0100 Wireless Phones,10700160,0160 Smart Phone,B07ZPKBL9V,713699869109,"Apple iPhone 11, 64GB, Red - Unlocked (Renewed)"
gl_pc,14700600,0600 Drives,14700602,0602 Internal Solid State Drives,B08TKRLY4W,751492642390,PNY XLR8 CS3140 2TB M.2 NVMe Gen4 x4 Internal Solid State Drive (SSD) - M280CS3140-2TB-RB​
gl_wireless,,,10700410,0410 Unlocked Phones,B07HKXVHPZ,190198790590,"Apple iPhone Xs 5.8"" Smartphone Factory Unlocked 256GB 12MP 4G LTE Gold"
gl_pc,14700500,0500 Monitors,14700510,0510 LCD Monitors,B09GJN716F,605832074917,"Ficihp Triple Screen Laptop Monitor, 12’’ Portable Monitor for Laptop 1080P FHD IPS 4 Speakers, Type-C/HDMI/USB-A Plug-Play Laptop Screen Extender for Laptop 13-16"" in Horizontal Window/Chrome/Mac"
gl_pc,14700300,0300 Computer Components,14700315,0315 Graphics Cards,B0985X2YR1,195553309899,"ASUS Dual NVIDIA GeForce RTX 3060 V2 OC Edition 12GB GDDR6 Gaming Graphics Card (PCIe 4.0, 12GB GDDR6 Memory, HDMI 2.1, DisplayPort 1.4a, 2-Slot Design, Axial-tech Fan Design, 0dB Technology)"
gl_pc,14700900,0900 Networking,14700901,0901 Modems,B07SHK2241,606449142181,"NETGEAR Nighthawk Cable Modem WiFi Router Combo (C7800) - Compatible with Cable Providers Including Xfinity by Comcast, Cox, Spectrum | Cable Plans Up to 2 Gigabits | AC3200 WiFi Speed | DOCSIS 3.1"
gl_wireless,10700400,0400 Wireless Unlocked Phones,10700415,,B011SDYBZW,753575951627,"Apple iPhone 11, 64GB, Purple - Unlocked (Renewed Premium)"
gl_pc,14700300,0300 Computer Components,14700391,0391 Processors,B07SXMZLPK,730143309974,"AMD Ryzen 7 3700X 8-Core, 16-Thread Unlocked Desktop Processor with Wraith Prism LED Cooler"
gl_pc,14700200,0200 Laptops,14700201,0201 Laptops,B09TG4XXYD,196548502288,"HP 17 Laptop PC, 11 Generation Intel Core, 4 GB RAM, 256 GB SSD, UHD Graphics, 17.3"" HD+ Display, Windows 11 Home, Wi-Fi & Bluetooth Combo, 7 Ports, Long Battery Life, HD Webcam (17-by4025nr, 2022)"
gl_pc,14700900,0900 Networking,14700911,0911 Routers,B08RWBPBBR,192876956878,"ASUS ROG Rapture WiFi 6E Gaming Router (GT-AXE11000) - Tri-Band 10 Gigabit Wireless Router, World's First 6Ghz Band for Wider Channels & Higher Capacity, 1.8GHz Quad-Core CPU, 2.5G Port, AURA RGB"
gl_pc,14700500,0500 Monitors,14700509,0509 Gaming Monitors,B07R5R9VR9,719192632585,"LG 34GL750-B 34 Inch 21: 9 Ultragear Curved Wfhd (2560 X 1080) IPS 144Hz G-SYNC Compatible Gaming Monitor,Black"
gl_pc,14700300,0300 Computer Components,14700399,0399 Components Other,B07CQG2K5K,814855028016,"Razer Core X Aluminum External GPU Enclosure (eGPU): Compatible with Windows & MacOS Thunderbolt 3 Laptops, NVIDIA /AMD PCIe Support, 650W PSU, Classic Black"
gl_pc,14700300,0300 Computer Components,14700392,0392 Motherboards,B09JS5DHSX,195553494632,"ASUS ROG Strix Z690-E Gaming WiFi 6E LGA 1700(Intel 12th Gen)ATX gaming motherboard(PCIe 5.0,DDR5,2.5 Gb LAN,Thunderbolt 4,5xM.2,1xPCIe 5.0 M.2,ROG Hyper M.2 Card,Front panel USB 3.2 Gen 2x2 Type-C)"
gl_wireless,10701400,1400 Wearables,10701410,1410 Smartwatches,B09HF6XBPF,194252593943,"Apple Watch Series 7 [GPS 45mm] Smart Watch w/ Midnight Aluminum Case with Midnight Sport Band. Fitness Tracker, Blood Oxygen & ECG Apps, Always-On Retina Display, Water Resistant"
